epoch batch k norm
0 0 107 0.000415058
0 0 108 0.000358053
0 0 109 0.000272587
0 0 110 0.000283814
0 0 111 0.00029097
0 0 112 0.000296257
0 0 113 0.000293706
0 0 114 0.000286688
0 0 115 0.000297051
0 0 116 0.000281698
0 0 117 0.00026411
0 0 118 0.000266667
0 0 119 0.000220962
0 500 0 0.000422534
0 500 1 6.99797e-05
0 500 2 7.20709e-05
0 500 3 7.69054e-05
0 500 4 8.20242e-05
0 500 5 8.71843e-05
0 500 6 9.19924e-05
0 500 7 9.62847e-05
0 500 8 0.000100418
0 500 9 0.000104752
0 500 10 0.000108274
0 500 11 0.000112024
0 500 12 0.000116151
0 500 13 0.000120828
0 500 14 0.000126103
0 500 15 0.000132021
0 500 16 0.000138672
0 500 17 0.0001462
0 500 18 0.000154808
0 500 19 0.000164759
0 500 20 0.00017636
0 500 21 0.000189944
0 500 22 0.000205831
0 500 23 0.000224289
0 500 24 0.000245503
0 500 25 0.000269559
0 500 26 0.00029643
0 500 27 0.000325943
0 500 28 0.000357693
0 500 29 0.000390931
0 500 30 0.000424477
0 500 31 0.000456738
0 500 32 0.000485913
0 500 33 0.000510406
0 500 34 0.000529399
0 500 35 0.000543437
0 500 36 0.000554925
0 500 37 0.000568665
0 500 38 0.000592794
0 500 39 0.00064009
0 500 40 0.000728133
0 500 41 0.000876191
0 500 42 0.00109985
0 500 43 0.0014074
0 500 44 0.00179885
0 500 45 0.00226496
0 500 46 0.00278515
0 500 47 0.0033254
0 500 48 0.00383815
0 500 49 0.00426632
0 500 50 0.0045516
0 500 51 0.0046452
0 500 52 0.00451943
0 500 53 0.00417745
0 500 54 0.00365679
0 500 55 0.0030224
0 500 56 0.00235089
0 500 57 0.00171277
0 500 58 0.00115932
0 500 59 0.000717987
0 500 60 0.0003958
0 500 61 0.000187985
0 500 62 8.71537e-05
0 500 63 6.48039e-05
0 500 64 6.57531e-05
0 500 65 6.57028e-05
0 500 66 6.40474e-05
0 500 67 6.26331e-05
0 500 68 6.1925e-05
0 500 69 6.18311e-05
0 500 70 6.21791e-05
0 500 71 6.28354e-05
0 500 72 6.37113e-05
0 500 73 6.4751e-05
0 500 74 6.59205e-05
0 500 75 6.72021e-05
0 500 76 6.85922e-05
0 500 77 7.01025e-05
0 500 78 7.17638e-05
0 500 79 7.36314e-05
0 500 80 7.57926e-05
0 500 81 7.83721e-05
0 500 82 8.15323e-05
0 500 83 8.54613e-05
0 500 84 9.0345e-05
0 500 85 9.63231e-05
0 500 86 0.000103435
0 500 87 0.000111573
0 500 88 0.000120459
0 500 89 0.000129662
0 500 90 0.000138672
0 500 91 0.000147014
0 500 92 0.00015437
0 500 93 0.000160642
0 500 94 0.000165919
0 500 95 0.000170307
0 500 96 0.000173703
0 500 97 0.000175623
0 500 98 0.000175168
0 500 99 0.000171191
0 500 100 0.000162728
0 500 101 0.00014988
0 500 102 0.000135013
0 500 103 0.000123225
0 500 104 0.000122529
0 500 105 0.000139659
0 500 106 0.000174553
0 500 107 0.000222098
0 500 108 0.000275019
0 500 109 0.000402843
0 500 110 0.000572244
0 500 111 0.000379164
0 500 112 0.000323454
0 500 113 0.000292505
0 500 114 0.000271509
0 500 115 0.000240505
0 500 116 0.000249075
0 500 117 0.000235884
0 500 118 0.000227894
0 500 119 0.000181065
0 1000 0 0.000174864
0 1000 1 0.000110604
0 1000 2 0.000109365
0 1000 3 0.00011083
0 1000 4 0.000112529
0 1000 5 0.000115588
0 1000 6 0.00011968
0 1000 7 0.000124618
0 1000 8 0.000130533
0 1000 9 0.000137575
0 1000 10 0.000146057
0 1000 11 0.000153907
0 1000 12 0.00016153
0 1000 13 0.000168888
0 1000 14 0.000175823
0 1000 15 0.000182172
0 1000 16 0.000187794
0 1000 17 0.000192583
0 1000 18 0.000196477
0 1000 19 0.000199471
0 1000 20 0.000201634
0 1000 21 0.000203129
0 1000 22 0.000204245
0 1000 23 0.000205411
0 1000 24 0.000207214
0 1000 25 0.000210364
0 1000 26 0.000215628
0 1000 27 0.000223697
0 1000 28 0.000235041
0 1000 29 0.000249793
0 1000 30 0.000267736
0 1000 31 0.000288375
0 1000 32 0.000311084
0 1000 33 0.000335244
0 1000 34 0.00036034
0 1000 35 0.000385986
0 1000 36 0.00041187
0 1000 37 0.000437656
0 1000 38 0.000462874
0 1000 39 0.000486852
0 1000 40 0.000508761
0 1000 41 0.00052777
0 1000 42 0.000543293
0 1000 43 0.000555221
0 1000 44 0.000564013
0 1000 45 0.000570557
0 1000 46 0.000575816
0 1000 47 0.000580413
0 1000 48 0.00058432
0 1000 49 0.000586815
0 1000 50 0.0005867
0 1000 51 0.000582705
0 1000 52 0.000573966
0 1000 53 0.000560509
0 1000 54 0.00054371
0 1000 55 0.000526695
0 1000 56 0.000514536
0 1000 57 0.000513888
0 1000 58 0.00053149
0 1000 59 0.000571632
0 1000 60 0.000633992
0 1000 61 0.000713338
0 1000 62 0.000800806
0 1000 63 0.000885643
0 1000 64 0.00095698
0 1000 65 0.0010056
0 1000 66 0.0010255
0 1000 67 0.0010148
0 1000 68 0.00097589
0 1000 69 0.000914618
0 1000 70 0.00083899
0 1000 71 0.000757559
0 1000 72 0.000677974
0 1000 73 0.000605952
0 1000 74 0.00054483
0 1000 75 0.000495675
0 1000 76 0.000457821
0 1000 77 0.000429582
0 1000 78 0.000408923
0 1000 79 0.000393926
0 1000 80 0.000383018
0 1000 81 0.000375018
0 1000 82 0.000369094
0 1000 83 0.000364685
0 1000 84 0.000361443
0 1000 85 0.000359192
0 1000 86 0.000357903
0 1000 87 0.000357687
0 1000 88 0.000358784
0 1000 89 0.000361537
0 1000 90 0.000366337
0 1000 91 0.000373519
0 1000 92 0.000383244
0 1000 93 0.000395406
0 1000 94 0.000409634
0 1000 95 0.000425428
0 1000 96 0.000442399
0 1000 97 0.000460532
0 1000 98 0.000480336
0 1000 99 0.000502824
0 1000 100 0.00052931
0 1000 101 0.000561146
0 1000 102 0.000599483
0 1000 103 0.000645111
0 1000 104 0.000698148
0 1000 105 0.000757086
0 1000 106 0.000816381
0 1000 107 0.00086266
0 1000 108 0.000872527
0 1000 109 0.000864281
0 1000 110 0.000675672
0 1000 111 0.00026393
0 1000 112 0.000209243
0 1000 113 0.00019794
0 1000 114 0.000223175
0 1000 115 0.000196419
0 1000 116 0.000206526
0 1000 117 0.000226235
0 1000 118 0.000203856
0 1000 119 0.000182855
0 1500 0 3.99918e-06
0 1500 1 7.03158e-08
0 1500 2 7.81867e-08
0 1500 3 8.44279e-08
0 1500 4 9.04146e-08
0 1500 5 9.67331e-08
0 1500 6 1.01557e-07
0 1500 7 1.06484e-07
0 1500 8 1.1212e-07
0 1500 9 1.16188e-07
0 1500 10 1.21051e-07
0 1500 11 1.24611e-07
0 1500 12 1.28595e-07
0 1500 13 1.33541e-07
0 1500 14 1.39569e-07
0 1500 15 1.46701e-07
0 1500 16 1.55045e-07
0 1500 17 1.64866e-07
0 1500 18 1.76612e-07
0 1500 19 1.90922e-07
0 1500 20 2.08622e-07
0 1500 21 2.30685e-07
0 1500 22 2.58179e-07
0 1500 23 2.92215e-07
0 1500 24 3.33899e-07
0 1500 25 3.84273e-07
0 1500 26 4.44255e-07
0 1500 27 5.14498e-07
0 1500 28 5.95227e-07
0 1500 29 6.86078e-07
0 1500 30 7.85951e-07
0 1500 31 8.92878e-07
0 1500 32 1.00394e-06
0 1500 33 1.11534e-06
0 1500 34 1.22278e-06
0 1500 35 1.32185e-06
0 1500 36 1.40843e-06
0 1500 37 1.4792e-06
0 1500 38 1.53243e-06
0 1500 39 1.56921e-06
0 1500 40 1.59488e-06
0 1500 41 1.6202e-06
0 1500 42 1.66125e-06
0 1500 43 1.73717e-06
0 1500 44 1.86606e-06
0 1500 45 2.06053e-06
0 1500 46 2.32537e-06
0 1500 47 2.65929e-06
0 1500 48 3.05719e-06
0 1500 49 3.50988e-06
0 1500 50 4.00235e-06
0 1500 51 4.51399e-06
0 1500 52 5.02042e-06
0 1500 53 5.49517e-06
0 1500 54 5.91238e-06
0 1500 55 6.24971e-06
0 1500 56 6.49031e-06
0 1500 57 6.62452e-06
0 1500 58 6.6521e-06
0 1500 59 6.58742e-06
0 1500 60 6.4656e-06
0 1500 61 6.34382e-06
0 1500 62 6.29261e-06
0 1500 63 6.38001e-06
0 1500 64 6.65705e-06
0 1500 65 7.14614e-06
0 1500 66 7.83799e-06
0 1500 67 8.70455e-06
0 1500 68 9.71231e-06
0 1500 69 1.0822e-05
0 1500 70 1.19873e-05
0 1500 71 1.31588e-05
0 1500 72 1.42862e-05
0 1500 73 1.53185e-05
0 1500 74 1.62063e-05
0 1500 75 1.69077e-05
0 1500 76 1.73926e-05
0 1500 77 1.7648e-05
0 1500 78 1.76826e-05
0 1500 79 1.75336e-05
0 1500 80 1.72692e-05
0 1500 81 1.69872e-05
0 1500 82 1.68131e-05
0 1500 83 1.68912e-05
0 1500 84 1.73514e-05
0 1500 85 1.82673e-05
0 1500 86 1.96369e-05
0 1500 87 2.1403e-05
0 1500 88 2.34881e-05
0 1500 89 2.58017e-05
0 1500 90 2.82237e-05
0 1500 91 3.05924e-05
0 1500 92 3.27141e-05
0 1500 93 3.43911e-05
0 1500 94 3.54384e-05
0 1500 95 3.57227e-05
0 1500 96 3.52086e-05
0 1500 97 3.39909e-05
0 1500 98 3.23225e-05
0 1500 99 3.06659e-05
0 1500 100 2.97337e-05
0 1500 101 3.02435e-05
0 1500 102 3.25384e-05
0 1500 103 3.65309e-05
0 1500 104 4.19308e-05
0 1500 105 4.8819e-05
0 1500 106 5.76657e-05
0 1500 107 6.87176e-05
0 1500 108 8.30829e-05
0 1500 109 0.000122267
0 1500 110 0.000216444
0 1500 111 0.000197972
0 1500 112 0.000187099
0 1500 113 0.000199026
0 1500 114 0.000182046
0 1500 115 0.000176686
0 1500 116 0.000173786
0 1500 117 0.000172133
0 1500 118 0.000175087
0 1500 119 0.000154668
0 2000 0 8.26949e-07
0 2000 1 3.46363e-07
0 2000 2 3.65848e-07
0 2000 3 3.81252e-07
0 2000 4 3.97372e-07
0 2000 5 4.14637e-07
0 2000 6 4.31982e-07
0 2000 7 4.52239e-07
0 2000 8 4.72686e-07
0 2000 9 4.95258e-07
0 2000 10 5.15145e-07
0 2000 11 5.3593e-07
0 2000 12 5.59956e-07
0 2000 13 5.87218e-07
0 2000 14 6.17759e-07
0 2000 15 6.51508e-07
0 2000 16 6.88312e-07
0 2000 17 7.27909e-07
0 2000 18 7.69951e-07
0 2000 19 8.14078e-07
0 2000 20 8.60069e-07
0 2000 21 9.08116e-07
0 2000 22 9.59261e-07
0 2000 23 1.01597e-06
0 2000 24 1.08278e-06
0 2000 25 1.1666e-06
0 2000 26 1.27645e-06
0 2000 27 1.422e-06
0 2000 28 1.61138e-06
0 2000 29 1.84911e-06
0 2000 30 2.13494e-06
0 2000 31 2.46353e-06
0 2000 32 2.8248e-06
0 2000 33 3.20486e-06
0 2000 34 3.58681e-06
0 2000 35 3.95071e-06
0 2000 36 4.27304e-06
0 2000 37 4.52721e-06
0 2000 38 4.68625e-06
0 2000 39 4.72895e-06
0 2000 40 4.64843e-06
0 2000 41 4.46566e-06
0 2000 42 4.25164e-06
0 2000 43 4.1328e-06
0 2000 44 4.25192e-06
0 2000 45 4.67148e-06
0 2000 46 5.31993e-06
0 2000 47 6.08068e-06
0 2000 48 6.8566e-06
0 2000 49 7.56196e-06
0 2000 50 8.1288e-06
0 2000 51 8.51751e-06
0 2000 52 8.70797e-06
0 2000 53 8.69928e-06
0 2000 54 8.5116e-06
0 2000 55 8.18154e-06
0 2000 56 7.75447e-06
0 2000 57 7.28007e-06
0 2000 58 6.81751e-06
0 2000 59 6.43861e-06
0 2000 60 6.2197e-06
0 2000 61 6.22732e-06
0 2000 62 6.49629e-06
0 2000 63 7.01314e-06
0 2000 64 7.73072e-06
0 2000 65 8.59557e-06
0 2000 66 9.55848e-06
0 2000 67 1.0568e-05
0 2000 68 1.15671e-05
0 2000 69 1.24995e-05
0 2000 70 1.33105e-05
0 2000 71 1.39457e-05
0 2000 72 1.43561e-05
0 2000 73 1.45083e-05
0 2000 74 1.43918e-05
0 2000 75 1.40227e-05
0 2000 76 1.34454e-05
0 2000 77 1.27499e-05
0 2000 78 1.20878e-05
0 2000 79 1.16608e-05
0 2000 80 1.16866e-05
0 2000 81 1.23013e-05
0 2000 82 1.34433e-05
0 2000 83 1.4922e-05
0 2000 84 1.65579e-05
0 2000 85 1.8215e-05
0 2000 86 1.97683e-05
0 2000 87 2.10952e-05
0 2000 88 2.20976e-05
0 2000 89 2.27111e-05
0 2000 90 2.28964e-05
0 2000 91 2.26495e-05
0 2000 92 2.20156e-05
0 2000 93 2.10873e-05
0 2000 94 1.99915e-05
0 2000 95 1.88826e-05
0 2000 96 1.79427e-05
0 2000 97 1.73851e-05
0 2000 98 1.74375e-05
0 2000 99 1.82731e-05
0 2000 100 1.99337e-05
0 2000 101 2.23407e-05
0 2000 102 2.53861e-05
0 2000 103 2.90148e-05
0 2000 104 3.33205e-05
0 2000 105 3.87008e-05
0 2000 106 4.62889e-05
0 2000 107 5.84616e-05
0 2000 108 7.75511e-05
0 2000 109 0.00011436
0 2000 110 0.000215357
0 2000 111 0.000197397
0 2000 112 0.000180578
0 2000 113 0.000188037
0 2000 114 0.000196771
0 2000 115 0.000190267
0 2000 116 0.000176753
0 2000 117 0.000176239
0 2000 118 0.000180325
0 2000 119 0.000147641
0 2500 0 2.61533e-07
0 2500 1 1.65891e-09
0 2500 2 1.79309e-09
0 2500 3 1.89205e-09
0 2500 4 1.99262e-09
0 2500 5 2.10071e-09
0 2500 6 2.22506e-09
0 2500 7 2.36185e-09
0 2500 8 2.52892e-09
0 2500 9 2.7277e-09
0 2500 10 2.9323e-09
0 2500 11 3.17966e-09
0 2500 12 3.5114e-09
0 2500 13 3.94798e-09
0 2500 14 4.50988e-09
0 2500 15 5.21574e-09
0 2500 16 6.08458e-09
0 2500 17 7.13695e-09
0 2500 18 8.3959e-09
0 2500 19 9.88509e-09
0 2500 20 1.16236e-08
0 2500 21 1.36163e-08
0 2500 22 1.58362e-08
0 2500 23 1.81928e-08
0 2500 24 2.04871e-08
0 2500 25 2.23696e-08
0 2500 26 2.33598e-08
0 2500 27 2.30032e-08
0 2500 28 2.12682e-08
0 2500 29 1.92089e-08
0 2500 30 1.89547e-08
0 2500 31 2.1962e-08
0 2500 32 2.71174e-08
0 2500 33 3.2031e-08
0 2500 34 3.5126e-08
0 2500 35 3.60226e-08
0 2500 36 3.51141e-08
0 2500 37 3.31131e-08
0 2500 38 3.07761e-08
0 2500 39 2.87209e-08
0 2500 40 2.73346e-08
0 2500 41 2.66437e-08
0 2500 42 2.66187e-08
0 2500 43 2.73997e-08
0 2500 44 2.91987e-08
0 2500 45 3.22566e-08
0 2500 46 3.6612e-08
0 2500 47 4.17765e-08
0 2500 48 4.69047e-08
0 2500 49 5.1535e-08
0 2500 50 5.58949e-08
0 2500 51 6.12312e-08
0 2500 52 7.00442e-08
0 2500 53 8.49973e-08
0 2500 54 1.07005e-07
0 2500 55 1.35171e-07
0 2500 56 1.6778e-07
0 2500 57 2.02911e-07
0 2500 58 2.38267e-07
0 2500 59 2.71015e-07
0 2500 60 2.98126e-07
0 2500 61 3.17295e-07
0 2500 62 3.28602e-07
0 2500 63 3.35423e-07
0 2500 64 3.41076e-07
0 2500 65 3.47519e-07
0 2500 66 3.57665e-07
0 2500 67 3.7639e-07
0 2500 68 4.10645e-07
0 2500 69 4.67505e-07
0 2500 70 5.5185e-07
0 2500 71 6.61764e-07
0 2500 72 7.8708e-07
0 2500 73 9.12411e-07
0 2500 74 1.02593e-06
0 2500 75 1.12693e-06
0 2500 76 1.23504e-06
0 2500 77 1.39544e-06
0 2500 78 1.66522e-06
0 2500 79 2.08328e-06
0 2500 80 2.64777e-06
0 2500 81 3.32959e-06
0 2500 82 4.08297e-06
0 2500 83 4.84643e-06
0 2500 84 5.55221e-06
0 2500 85 6.13716e-06
0 2500 86 6.56579e-06
0 2500 87 6.8676e-06
0 2500 88 7.16968e-06
0 2500 89 7.6869e-06
0 2500 90 8.58424e-06
0 2500 91 9.86305e-06
0 2500 92 1.14085e-05
0 2500 93 1.30844e-05
0 2500 94 1.47815e-05
0 2500 95 1.64307e-05
0 2500 96 1.80794e-05
0 2500 97 1.99384e-05
0 2500 98 2.20242e-05
0 2500 99 2.39846e-05
0 2500 100 2.55029e-05
0 2500 101 2.62933e-05
0 2500 102 2.6282e-05
0 2500 103 2.60918e-05
0 2500 104 2.6853e-05
0 2500 105 2.95322e-05
0 2500 106 3.46493e-05
0 2500 107 4.2409e-05
0 2500 108 5.57882e-05
0 2500 109 9.04798e-05
0 2500 110 0.000189323
0 2500 111 0.000181159
0 2500 112 0.000196317
0 2500 113 0.000168843
0 2500 114 0.000156451
0 2500 115 0.000163682
0 2500 116 0.000154951
0 2500 117 0.000151057
0 2500 118 0.00015197
0 2500 119 0.000153794
0 3000 0 1.40786e-07
0 3000 1 3.68688e-09
0 3000 2 3.92952e-09
0 3000 3 4.13454e-09
0 3000 4 4.36566e-09
0 3000 5 4.6127e-09
0 3000 6 4.89438e-09
0 3000 7 5.1732e-09
0 3000 8 5.47694e-09
0 3000 9 5.78862e-09
0 3000 10 6.12546e-09
0 3000 11 6.49811e-09
0 3000 12 6.96051e-09
0 3000 13 7.52394e-09
0 3000 14 8.20283e-09
0 3000 15 9.01533e-09
0 3000 16 9.98713e-09
0 3000 17 1.11538e-08
0 3000 18 1.2564e-08
0 3000 19 1.42816e-08
0 3000 20 1.63872e-08
0 3000 21 1.89769e-08
0 3000 22 2.21578e-08
0 3000 23 2.60387e-08
0 3000 24 3.07157e-08
0 3000 25 3.62549e-08
0 3000 26 4.26793e-08
0 3000 27 4.99625e-08
0 3000 28 5.80273e-08
0 3000 29 6.67418e-08
0 3000 30 7.59107e-08
0 3000 31 8.52624e-08
0 3000 32 9.44416e-08
0 3000 33 1.03021e-07
0 3000 34 1.10535e-07
0 3000 35 1.1655e-07
0 3000 36 1.20818e-07
0 3000 37 1.23519e-07
0 3000 38 1.25485e-07
0 3000 39 1.28239e-07
0 3000 40 1.33763e-07
0 3000 41 1.4409e-07
0 3000 42 1.61019e-07
0 3000 43 1.85945e-07
0 3000 44 2.19227e-07
0 3000 45 2.59687e-07
0 3000 46 3.04652e-07
0 3000 47 3.50958e-07
0 3000 48 3.95921e-07
0 3000 49 4.3745e-07
0 3000 50 4.73812e-07
0 3000 51 5.03273e-07
0 3000 52 5.24303e-07
0 3000 53 5.35977e-07
0 3000 54 5.3811e-07
0 3000 55 5.31893e-07
0 3000 56 5.20647e-07
0 3000 57 5.0962e-07
0 3000 58 5.05189e-07
0 3000 59 5.13847e-07
0 3000 60 5.40918e-07
0 3000 61 5.89869e-07
0 3000 62 6.63494e-07
0 3000 63 7.63237e-07
0 3000 64 8.87756e-07
0 3000 65 1.03273e-06
0 3000 66 1.19169e-06
0 3000 67 1.35776e-06
0 3000 68 1.52486e-06
0 3000 69 1.68754e-06
0 3000 70 1.84044e-06
0 3000 71 1.97756e-06
0 3000 72 2.09266e-06
0 3000 73 2.18035e-06
0 3000 74 2.23699e-06
0 3000 75 2.26238e-06
0 3000 76 2.26227e-06
0 3000 77 2.24992e-06
0 3000 78 2.24578e-06
0 3000 79 2.27525e-06
0 3000 80 2.36368e-06
0 3000 81 2.53138e-06
0 3000 82 2.79201e-06
0 3000 83 3.15576e-06
0 3000 84 3.62356e-06
0 3000 85 4.18374e-06
0 3000 86 4.81542e-06
0 3000 87 5.49232e-06
0 3000 88 6.18468e-06
0 3000 89 6.86205e-06
0 3000 90 7.49506e-06
0 3000 91 8.05494e-06
0 3000 92 8.51374e-06
0 3000 93 8.8449e-06
0 3000 94 9.0244e-06
0 3000 95 9.03501e-06
0 3000 96 8.87686e-06
0 3000 97 8.58969e-06
0 3000 98 8.2861e-06
0 3000 99 8.16786e-06
0 3000 100 8.49348e-06
0 3000 101 9.43973e-06
0 3000 102 1.10211e-05
0 3000 103 1.32415e-05
0 3000 104 1.61611e-05
0 3000 105 1.99565e-05
0 3000 106 2.52087e-05
0 3000 107 3.31323e-05
0 3000 108 4.63569e-05
0 3000 109 8.11778e-05
0 3000 110 0.000189085
0 3000 111 0.000149726
0 3000 112 0.000160255
0 3000 113 0.000164789
0 3000 114 0.000169764
0 3000 115 0.000165944
0 3000 116 0.000141789
0 3000 117 0.000132643
0 3000 118 0.000147059
0 3000 119 0.000138781
0 3500 0 9.60694e-08
0 3500 1 1.48895e-10
0 3500 2 1.63989e-10
0 3500 3 1.75891e-10
0 3500 4 1.88982e-10
0 3500 5 2.02189e-10
0 3500 6 2.16679e-10
0 3500 7 2.31046e-10
0 3500 8 2.46216e-10
0 3500 9 2.60698e-10
0 3500 10 2.77313e-10
0 3500 11 2.93254e-10
0 3500 12 3.13765e-10
0 3500 13 3.39161e-10
0 3500 14 3.70196e-10
0 3500 15 4.07533e-10
0 3500 16 4.52265e-10
0 3500 17 5.0574e-10
0 3500 18 5.69467e-10
0 3500 19 6.44975e-10
0 3500 20 7.33808e-10
0 3500 21 8.37741e-10
0 3500 22 9.59268e-10
0 3500 23 1.10229e-09
0 3500 24 1.27272e-09
0 3500 25 1.47836e-09
0 3500 26 1.72763e-09
0 3500 27 2.02768e-09
0 3500 28 2.38276e-09
0 3500 29 2.79276e-09
0 3500 30 3.25131e-09
0 3500 31 3.74531e-09
0 3500 32 4.26103e-09
0 3500 33 4.79058e-09
0 3500 34 5.31608e-09
0 3500 35 5.80666e-09
0 3500 36 6.22222e-09
0 3500 37 6.50773e-09
0 3500 38 6.65338e-09
0 3500 39 6.74571e-09
0 3500 40 6.96942e-09
0 3500 41 7.56941e-09
0 3500 42 8.70822e-09
0 3500 43 1.03876e-08
0 3500 44 1.25578e-08
0 3500 45 1.51753e-08
0 3500 46 1.81861e-08
0 3500 47 2.14736e-08
0 3500 48 2.48756e-08
0 3500 49 2.82745e-08
0 3500 50 3.16388e-08
0 3500 51 3.48652e-08
0 3500 52 3.79903e-08
0 3500 53 4.12478e-08
0 3500 54 4.43898e-08
0 3500 55 4.68086e-08
0 3500 56 4.85708e-08
0 3500 57 5.11099e-08
0 3500 58 5.65563e-08
0 3500 59 6.59987e-08
0 3500 60 7.95604e-08
0 3500 61 9.65395e-08
0 3500 62 1.15098e-07
0 3500 63 1.3349e-07
0 3500 64 1.49728e-07
0 3500 65 1.62517e-07
0 3500 66 1.73268e-07
0 3500 67 1.8449e-07
0 3500 68 1.96964e-07
0 3500 69 2.13555e-07
0 3500 70 2.38094e-07
0 3500 71 2.719e-07
0 3500 72 3.1674e-07
0 3500 73 3.69692e-07
0 3500 74 4.30674e-07
0 3500 75 5.11575e-07
0 3500 76 6.20449e-07
0 3500 77 7.52448e-07
0 3500 78 9.04506e-07
0 3500 79 1.0716e-06
0 3500 80 1.25454e-06
0 3500 81 1.45824e-06
0 3500 82 1.66076e-06
0 3500 83 1.81833e-06
0 3500 84 1.89395e-06
0 3500 85 1.88656e-06
0 3500 86 1.86529e-06
0 3500 87 1.93071e-06
0 3500 88 2.15594e-06
0 3500 89 2.58161e-06
0 3500 90 3.23649e-06
0 3500 91 4.06048e-06
0 3500 92 4.92881e-06
0 3500 93 5.74294e-06
0 3500 94 6.49819e-06
0 3500 95 7.33982e-06
0 3500 96 8.2756e-06
0 3500 97 9.18009e-06
0 3500 98 1.00713e-05
0 3500 99 1.10753e-05
0 3500 100 1.21974e-05
0 3500 101 1.34922e-05
0 3500 102 1.47966e-05
0 3500 103 1.58721e-05
0 3500 104 1.721e-05
0 3500 105 1.99196e-05
0 3500 106 2.41866e-05
0 3500 107 3.00762e-05
0 3500 108 4.07729e-05
0 3500 109 7.10693e-05
0 3500 110 0.000172095
0 3500 111 0.000165482
0 3500 112 0.000157818
0 3500 113 0.000141217
0 3500 114 0.000150257
0 3500 115 0.000149668
0 3500 116 0.00014992
0 3500 117 0.000140176
0 3500 118 0.000158938
0 3500 119 0.000141015
0 4000 0 8.02016e-08
0 4000 1 8.35983e-10
0 4000 2 9.15653e-10
0 4000 3 9.897e-10
0 4000 4 1.06747e-09
0 4000 5 1.1445e-09
0 4000 6 1.23327e-09
0 4000 7 1.32564e-09
0 4000 8 1.41454e-09
0 4000 9 1.50538e-09
0 4000 10 1.60157e-09
0 4000 11 1.69427e-09
0 4000 12 1.80909e-09
0 4000 13 1.94631e-09
0 4000 14 2.10645e-09
0 4000 15 2.28968e-09
0 4000 16 2.49765e-09
0 4000 17 2.73297e-09
0 4000 18 2.999e-09
0 4000 19 3.29917e-09
0 4000 20 3.63676e-09
0 4000 21 4.0149e-09
0 4000 22 4.43691e-09
0 4000 23 4.90661e-09
0 4000 24 5.42863e-09
0 4000 25 6.00834e-09
0 4000 26 6.65179e-09
0 4000 27 7.36539e-09
0 4000 28 8.15572e-09
0 4000 29 9.02933e-09
0 4000 30 9.99268e-09
0 4000 31 1.10522e-08
0 4000 32 1.2214e-08
0 4000 33 1.34842e-08
0 4000 34 1.48683e-08
0 4000 35 1.63715e-08
0 4000 36 1.79985e-08
0 4000 37 1.97537e-08
0 4000 38 2.16412e-08
